SID,Cue,Character,Category,Recall
SID000791,TamiTaylor,LandryClarke,Character,0
SID000791,TamiTaylor,LylaGarrity,Character,0
SID000791,TamiTaylor,MattSaracen,Character,3
SID000791,TamiTaylor,SmashWilliams,Character,5
SID000791,TamiTaylor,TamiTaylor,Character,0
SID000791,TamiTaylor,TimRiggins,Character,0
SID000791,TamiTaylor,TyraCollette,Character,0
SID000791,TimRiggins,BuddyGarrity,Character,0
SID000791,TimRiggins,CoachTaylor,Character,4
SID000791,TimRiggins,JasonStreet,Character,1
SID000791,TimRiggins,JulieTaylor,Character,0
SID000791,TimRiggins,LandryClarke,Character,0
SID000791,TimRiggins,LylaGarrity,Character,3
SID000791,TimRiggins,MattSaracen,Character,0
SID000791,TimRiggins,SmashWilliams,Character,0
SID000791,TimRiggins,TamiTaylor,Character,0
SID000791,TimRiggins,TimRiggins,Character,0
SID000791,TimRiggins,TyraCollette,Character,2
SID000791,TyraCollette,BuddyGarrity,Character,0
SID000791,TyraCollette,CoachTaylor,Character,0
SID000791,TyraCollette,JasonStreet,Character,0
SID000791,TyraCollette,JulieTaylor,Character,0
SID000791,TyraCollette,LandryClarke,Character,0
SID000791,TyraCollette,LylaGarrity,Character,2
SID000791,TyraCollette,MattSaracen,Character,0
SID000791,TyraCollette,SmashWilliams,Character,0
SID000791,TyraCollette,TamiTaylor,Character,0
SID000791,TyraCollette,TimRiggins,Character,1
SID000791,TyraCollette,TyraCollette,Character,0
SID000791,FreeRecall,BuddyGarrity,Free,5
SID000791,FreeRecall,CoachTaylor,Free,1
SID000791,FreeRecall,JasonStreet,Free,3
SID000791,FreeRecall,JulieTaylor,Free,0
SID000791,FreeRecall,LandryClarke,Free,7
SID000791,FreeRecall,LylaGarrity,Free,4
SID000791,FreeRecall,MattSaracen,Free,6
SID000791,FreeRecall,SmashWilliams,Free,0
SID000791,FreeRecall,TamiTaylor,Free,2
SID000791,FreeRecall,TimRiggins,Free,8
SID000791,FreeRecall,TyraCollette,Free,0
SID000134,Attractive,BuddyGarrity,Trait,0
SID000134,Attractive,CoachTaylor,Trait,0
SID000134,Attractive,JasonStreet,Trait,0
SID000134,Attractive,JulieTaylor,Trait,0
SID000134,Attractive,LandryClarke,Trait,0
SID000134,Attractive,LylaGarrity,Trait,1
SID000134,Attractive,MattSaracen,Trait,0
SID000134,Attractive,SmashWilliams,Trait,0
SID000134,Attractive,TamiTaylor,Trait,0
SID000134,Attractive,TimRiggins,Trait,2
SID000134,Attractive,TyraCollette,Trait,0
SID000134,BuddyGarrity,BuddyGarrity,Character,0
SID000134,BuddyGarrity,CoachTaylor,Character,1
SID000134,BuddyGarrity,JasonStreet,Character,3
SID000134,BuddyGarrity,JulieTaylor,Character,0
SID000134,BuddyGarrity,LandryClarke,Character,0
SID000134,BuddyGarrity,LylaGarrity,Character,2
SID000134,BuddyGarrity,MattSaracen,Character,0
SID000134,BuddyGarrity,SmashWilliams,Character,0
SID000134,BuddyGarrity,TamiTaylor,Character,0
SID000134,BuddyGarrity,TimRiggins,Character,0
SID000134,BuddyGarrity,TyraCollette,Character,0
SID000134,CasuallyHangout,BuddyGarrity,Action,0
SID000134,CasuallyHangout,CoachTaylor,Action,0
SID000134,CasuallyHangout,JasonStreet,Action,0
SID000134,CasuallyHangout,JulieTaylor,Action,0
SID000134,CasuallyHangout,LandryClarke,Action,0
SID000134,CasuallyHangout,LylaGarrity,Action,0
SID000134,CasuallyHangout,MattSaracen,Action,0
SID000134,CasuallyHangout,SmashWilliams,Action,1
SID000134,CasuallyHangout,TamiTaylor,Action,0
SID000134,CasuallyHangout,TimRiggins,Action,0
SID000134,CasuallyHangout,TyraCollette,Action,2
SID000134,CoachTaylor,BuddyGarrity,Character,0
SID000134,CoachTaylor,CoachTaylor,Character,0
SID000134,CoachTaylor,JasonStreet,Character,4
SID000134,CoachTaylor,JulieTaylor,Character,2
SID000134,CoachTaylor,LandryClarke,Character,0
SID000134,CoachTaylor,LylaGarrity,Character,0
SID000134,CoachTaylor,MattSaracen,Character,3
SID000134,CoachTaylor,SmashWilliams,Character,5
SID000134,CoachTaylor,TamiTaylor,Character,1
SID000134,CoachTaylor,TimRiggins,Character,6
SID000134,CoachTaylor,TyraCollette,Character,0
SID000134,Diner,BuddyGarrity,Place,0
SID000134,Diner,CoachTaylor,Place,0
SID000134,Diner,JasonStreet,Place,3
SID000134,Diner,JulieTaylor,Place,7
SID000134,Diner,LandryClarke,Place,6
SID000134,Diner,LylaGarrity,Place,4
SID000134,Diner,MattSaracen,Place,5
SID000134,Diner,SmashWilliams,Place,1
SID000134,Diner,TamiTaylor,Place,0
SID000134,Diner,TimRiggins,Place,0
SID000134,Diner,TyraCollette,Place,2
SID000134,Ethical,BuddyGarrity,Trait,0
SID000134,Ethical,CoachTaylor,Trait,1
SID000134,Ethical,JasonStreet,Trait,0
SID000134,Ethical,JulieTaylor,Trait,0
SID000134,Ethical,LandryClarke,Trait,0
SID000134,Ethical,LylaGarrity,Trait,0
SID000134,Ethical,MattSaracen,Trait,3
SID000134,Ethical,SmashWilliams,Trait,0
SID000134,Ethical,TamiTaylor,Trait,2
SID000134,Ethical,TimRiggins,Trait,0
SID000134,Ethical,TyraCollette,Trait,0
SID000134,FightArgue,BuddyGarrity,Action,0
SID000134,FightArgue,CoachTaylor,Action,5
SID000134,FightArgue,JasonStreet,Action,4
SID000134,FightArgue,JulieTaylor,Action,0
SID000134,FightArgue,LandryClarke,Action,0
SID000134,FightArgue,LylaGarrity,Action,3
SID000134,FightArgue,MattSaracen,Action,0
SID000134,FightArgue,SmashWilliams,Action,0
SID000134,FightArgue,TamiTaylor,Action,6
SID000134,FightArgue,TimRiggins,Action,2
SID000134,FightArgue,TyraCollette,Action,1
SID000134,Flirt,BuddyGarrity,Action,0
SID000134,Flirt,CoachTaylor,Action,0
SID000134,Flirt,JasonStreet,Action,0
SID000134,Flirt,JulieTaylor,Action,0
SID000134,Flirt,LandryClarke,Action,0
SID000134,Flirt,LylaGarrity,Action,3
SID000134,Flirt,MattSaracen,Action,0
SID000134,Flirt,SmashWilliams,Action,2
SID000134,Flirt,TamiTaylor,Action,0
SID000134,Flirt,TimRiggins,Action,4
SID000134,Flirt,TyraCollette,Action,1
SID000134,FootballStadium,BuddyGarrity,Place,6
SID000134,FootballStadium,CoachTaylor,Place,1
SID000134,FootballStadium,JasonStreet,Place,3
SID000134,FootballStadium,JulieTaylor,Place,0
SID000134,FootballStadium,LandryClarke,Place,0
SID000134,FootballStadium,LylaGarrity,Place,0
SID000134,FootballStadium,MattSaracen,Place,5
SID000134,FootballStadium,SmashWilliams,Place,4
SID000134,FootballStadium,TamiTaylor,Place,0
SID000134,FootballStadium,TimRiggins,Place,2
SID000134,FootballStadium,TyraCollette,Place,0
SID000134,Gossip,BuddyGarrity,Action,0
SID000134,Gossip,CoachTaylor,Action,0
SID000134,Gossip,JasonStreet,Action,0
SID000134,Gossip,JulieTaylor,Action,0
SID000134,Gossip,LandryClarke,Action,0
SID000134,Gossip,LylaGarrity,Action,1
SID000134,Gossip,MattSaracen,Action,0
SID000134,Gossip,SmashWilliams,Action,0
SID000134,Gossip,TamiTaylor,Action,0
SID000134,Gossip,TimRiggins,Action,0
SID000134,Gossip,TyraCollette,Action,2
SID000134,Hardworking,BuddyGarrity,Trait,0
SID000134,Hardworking,CoachTaylor,Trait,2
SID000134,Hardworking,JasonStreet,Trait,0
SID000134,Hardworking,JulieTaylor,Trait,0
SID000134,Hardworking,LandryClarke,Trait,0
SID000134,Hardworking,LylaGarrity,Trait,0
SID000134,Hardworking,MattSaracen,Trait,1
SID000134,Hardworking,SmashWilliams,Trait,0
SID000134,Hardworking,TamiTaylor,Trait,0
SID000134,Hardworking,TimRiggins,Trait,0
SID000134,Hardworking,TyraCollette,Trait,0
SID000134,Home,BuddyGarrity,Place,0
SID000134,Home,CoachTaylor,Place,1
SID000134,Home,JasonStreet,Place,0
SID000134,Home,JulieTaylor,Place,3
SID000134,Home,LandryClarke,Place,0
SID000134,Home,LylaGarrity,Place,0
SID000134,Home,MattSaracen,Place,0
SID000134,Home,SmashWilliams,Place,0
SID000134,Home,TamiTaylor,Place,2
SID000134,Home,TimRiggins,Place,0
SID000134,Home,TyraCollette,Place,0
SID000134,Hospital,BuddyGarrity,Place,0
SID000134,Hospital,CoachTaylor,Place,0
SID000134,Hospital,JasonStreet,Place,1
SID000134,Hospital,JulieTaylor,Place,0
SID000134,Hospital,LandryClarke,Place,0
SID000134,Hospital,LylaGarrity,Place,2
SID000134,Hospital,MattSaracen,Place,0
SID000134,Hospital,SmashWilliams,Place,0
SID000134,Hospital,TamiTaylor,Place,0
SID000134,Hospital,TimRiggins,Place,0
SID000134,Hospital,TyraCollette,Place,0
SID000134,Influential,BuddyGarrity,Trait,0
SID000134,Influential,CoachTaylor,Trait,2
SID000134,Influential,JasonStreet,Trait,0
SID000134,Influential,JulieTaylor,Trait,0
SID000134,Influential,LandryClarke,Trait,0
SID000134,Influential,LylaGarrity,Trait,0
SID000134,Influential,MattSaracen,Trait,0
SID000134,Influential,SmashWilliams,Trait,1
SID000134,Influential,TamiTaylor,Trait,3
SID000134,Influential,TimRiggins,Trait,0
SID000134,Influential,TyraCollette,Trait,0
SID000134,JasonStreet,BuddyGarrity,Character,0
SID000134,JasonStreet,CoachTaylor,Character,2
SID000134,JasonStreet,JasonStreet,Character,0
SID000134,JasonStreet,JulieTaylor,Character,0
SID000134,JasonStreet,LandryClarke,Character,0
SID000134,JasonStreet,LylaGarrity,Character,1
SID000134,JasonStreet,MattSaracen,Character,0
SID000134,JasonStreet,SmashWilliams,Character,0
SID000134,JasonStreet,TamiTaylor,Character,0
SID000134,JasonStreet,TimRiggins,Character,3
SID000134,JasonStreet,TyraCollette,Character,0
SID000134,JulieTaylor,BuddyGarrity,Character,0
SID000134,JulieTaylor,CoachTaylor,Character,1
SID000134,JulieTaylor,JasonStreet,Character,0
SID000134,JulieTaylor,JulieTaylor,Character,0
SID000134,JulieTaylor,LandryClarke,Character,3
SID000134,JulieTaylor,LylaGarrity,Character,0
SID000134,JulieTaylor,MattSaracen,Character,2
SID000134,JulieTaylor,SmashWilliams,Character,0
SID000134,JulieTaylor,TamiTaylor,Character,0
SID000134,JulieTaylor,TimRiggins,Character,0
SID000134,JulieTaylor,TyraCollette,Character,0
SID000134,LandryClarke,BuddyGarrity,Character,0
SID000134,LandryClarke,CoachTaylor,Character,0
SID000134,LandryClarke,JasonStreet,Character,0
SID000134,LandryClarke,JulieTaylor,Character,2
SID000134,LandryClarke,LandryClarke,Character,0
SID000134,LandryClarke,LylaGarrity,Character,0
SID000134,LandryClarke,MattSaracen,Character,1
SID000134,LandryClarke,SmashWilliams,Character,0
SID000134,LandryClarke,TamiTaylor,Character,0
SID000134,LandryClarke,TimRiggins,Character,0
SID000134,LandryClarke,TyraCollette,Character,0
SID000134,LylaGarrity,BuddyGarrity,Character,2
SID000134,LylaGarrity,CoachTaylor,Character,0
SID000134,LylaGarrity,JasonStreet,Character,1
SID000134,LylaGarrity,JulieTaylor,Character,0
SID000134,LylaGarrity,LandryClarke,Character,0
SID000134,LylaGarrity,LylaGarrity,Character,0
SID000134,LylaGarrity,MattSaracen,Character,0
SID000134,LylaGarrity,SmashWilliams,Character,0
SID000134,LylaGarrity,TamiTaylor,Character,0
SID000134,LylaGarrity,TimRiggins,Character,3
SID000134,LylaGarrity,TyraCollette,Character,0
SID000134,MattSaracen,BuddyGarrity,Character,0
SID000134,MattSaracen,CoachTaylor,Character,3
SID000134,MattSaracen,JasonStreet,Character,0
SID000134,MattSaracen,JulieTaylor,Character,1
SID000134,MattSaracen,LandryClarke,Character,2
SID000134,MattSaracen,LylaGarrity,Character,0
SID000134,MattSaracen,MattSaracen,Character,0
SID000134,MattSaracen,SmashWilliams,Character,0
SID000134,MattSaracen,TamiTaylor,Character,0
SID000134,MattSaracen,TimRiggins,Character,0
SID000134,MattSaracen,TyraCollette,Character,0
SID000134,Outgoing,BuddyGarrity,Trait,0
SID000134,Outgoing,CoachTaylor,Trait,0
SID000134,Outgoing,JasonStreet,Trait,0
SID000134,Outgoing,JulieTaylor,Trait,0
SID000134,Outgoing,LandryClarke,Trait,0
SID000134,Outgoing,LylaGarrity,Trait,0
SID000134,Outgoing,MattSaracen,Trait,0
SID000134,Outgoing,SmashWilliams,Trait,1
SID000134,Outgoing,TamiTaylor,Trait,0
SID000134,Outgoing,TimRiggins,Trait,0
SID000134,Outgoing,TyraCollette,Trait,2
SID000134,Romance,BuddyGarrity,Action,0
SID000134,Romance,CoachTaylor,Action,5
SID000134,Romance,JasonStreet,Action,1
SID000134,Romance,JulieTaylor,Action,0
SID000134,Romance,LandryClarke,Action,0
SID000134,Romance,LylaGarrity,Action,2
SID000134,Romance,MattSaracen,Action,0
SID000134,Romance,SmashWilliams,Action,0
SID000134,Romance,TamiTaylor,Action,6
SID000134,Romance,TimRiggins,Action,3
SID000134,Romance,TyraCollette,Action,4
SID000134,School,BuddyGarrity,Place,0
SID000134,School,CoachTaylor,Place,0
SID000134,School,JasonStreet,Place,7
SID000134,School,JulieTaylor,Place,5
SID000134,School,LandryClarke,Place,0
SID000134,School,LylaGarrity,Place,1
SID000134,School,MattSaracen,Place,4
SID000134,School,SmashWilliams,Place,6
SID000134,School,TamiTaylor,Place,0
SID000134,School,TimRiggins,Place,3
SID000134,School,TyraCollette,Place,2
SID000134,SmashWilliams,BuddyGarrity,Character,0
SID000134,SmashWilliams,CoachTaylor,Character,2
SID000134,SmashWilliams,JasonStreet,Character,0
SID000134,SmashWilliams,JulieTaylor,Character,0
SID000134,SmashWilliams,LandryClarke,Character,0
SID000134,SmashWilliams,LylaGarrity,Character,0
SID000134,SmashWilliams,MattSaracen,Character,0
SID000134,SmashWilliams,SmashWilliams,Character,0
SID000134,SmashWilliams,TamiTaylor,Character,0
SID000134,SmashWilliams,TimRiggins,Character,3
SID000134,SmashWilliams,TyraCollette,Character,1
SID000134,SupportAdviseComfort,BuddyGarrity,Action,0
SID000134,SupportAdviseComfort,CoachTaylor,Action,1
SID000134,SupportAdviseComfort,JasonStreet,Action,0
SID000134,SupportAdviseComfort,JulieTaylor,Action,0
SID000134,SupportAdviseComfort,LandryClarke,Action,0
SID000134,SupportAdviseComfort,LylaGarrity,Action,3
SID000134,SupportAdviseComfort,MattSaracen,Action,0
SID000134,SupportAdviseComfort,SmashWilliams,Action,0
SID000134,SupportAdviseComfort,TamiTaylor,Action,2
SID000134,SupportAdviseComfort,TimRiggins,Action,0
SID000134,SupportAdviseComfort,TyraCollette,Action,0
SID000134,TamiTaylor,BuddyGarrity,Character,0
SID000134,TamiTaylor,CoachTaylor,Character,1
SID000134,TamiTaylor,JasonStreet,Character,0
SID000134,TamiTaylor,JulieTaylor,Character,2
SID000134,TamiTaylor,LandryClarke,Character,0
SID000134,TamiTaylor,LylaGarrity,Character,0
SID000134,TamiTaylor,MattSaracen,Character,0
SID000134,TamiTaylor,SmashWilliams,Character,0
SID000134,TamiTaylor,TamiTaylor,Character,0
SID000134,TamiTaylor,TimRiggins,Character,0
SID000134,TamiTaylor,TyraCollette,Character,0
SID000134,TimRiggins,BuddyGarrity,Character,0
SID000134,TimRiggins,CoachTaylor,Character,5
SID000134,TimRiggins,JasonStreet,Character,3
SID000134,TimRiggins,JulieTaylor,Character,0
SID000134,TimRiggins,LandryClarke,Character,0
SID000134,TimRiggins,LylaGarrity,Character,4
SID000134,TimRiggins,MattSaracen,Character,0
SID000134,TimRiggins,SmashWilliams,Character,2
SID000134,TimRiggins,TamiTaylor,Character,0
SID000134,TimRiggins,TimRiggins,Character,0
SID000134,TimRiggins,TyraCollette,Character,1
SID000134,TyraCollette,BuddyGarrity,Character,0
SID000134,TyraCollette,CoachTaylor,Character,0
SID000134,TyraCollette,JasonStreet,Character,0
SID000134,TyraCollette,JulieTaylor,Character,0
SID000134,TyraCollette,LandryClarke,Character,0
SID000134,TyraCollette,LylaGarrity,Character,0
SID000134,TyraCollette,MattSaracen,Character,0
SID000134,TyraCollette,SmashWilliams,Character,2
SID000134,TyraCollette,TamiTaylor,Character,0
SID000134,TyraCollette,TimRiggins,Character,1
SID000134,TyraCollette,TyraCollette,Character,0
SID000134,FreeRecall,BuddyGarrity,Free,3
SID000134,FreeRecall,CoachTaylor,Free,1
SID000134,FreeRecall,JasonStreet,Free,9
SID000134,FreeRecall,JulieTaylor,Free,0
SID000134,FreeRecall,LandryClarke,Free,6
SID000134,FreeRecall,LylaGarrity,Free,4
SID000134,FreeRecall,MattSaracen,Free,5
SID000134,FreeRecall,SmashWilliams,Free,8
SID000134,FreeRecall,TamiTaylor,Free,2
SID000134,FreeRecall,TimRiggins,Free,7
SID000134,FreeRecall,TyraCollette,Free,10
SID000804,Attractive,BuddyGarrity,Trait,0
SID000804,Attractive,CoachTaylor,Trait,0
SID000804,Attractive,JasonStreet,Trait,1
SID000804,Attractive,JulieTaylor,Trait,0
SID000804,Attractive,LandryClarke,Trait,0
SID000804,Attractive,LylaGarrity,Trait,2
SID000804,Attractive,MattSaracen,Trait,0
SID000804,Attractive,SmashWilliams,Trait,0
SID000804,Attractive,TamiTaylor,Trait,0
SID000804,Attractive,TimRiggins,Trait,0
SID000804,Attractive,TyraCollette,Trait,0
SID000804,BuddyGarrity,BuddyGarrity,Character,0
SID000804,BuddyGarrity,CoachTaylor,Character,2
SID000804,BuddyGarrity,JasonStreet,Character,0
SID000804,BuddyGarrity,JulieTaylor,Character,0
SID000804,BuddyGarrity,LandryClarke,Character,0
SID000804,BuddyGarrity,LylaGarrity,Character,1
SID000804,BuddyGarrity,MattSaracen,Character,0
SID000804,BuddyGarrity,SmashWilliams,Character,0
SID000804,BuddyGarrity,TamiTaylor,Character,3
SID000804,BuddyGarrity,TimRiggins,Character,4
SID000804,BuddyGarrity,TyraCollette,Character,0
SID000804,CasuallyHangout,BuddyGarrity,Action,0
SID000804,CasuallyHangout,CoachTaylor,Action,0
SID000804,CasuallyHangout,JasonStreet,Action,0
SID000804,CasuallyHangout,JulieTaylor,Action,4
SID000804,CasuallyHangout,LandryClarke,Action,3
SID000804,CasuallyHangout,LylaGarrity,Action,0
SID000804,CasuallyHangout,MattSaracen,Action,2
SID000804,CasuallyHangout,SmashWilliams,Action,1
SID000804,CasuallyHangout,TamiTaylor,Action,0
SID000804,CasuallyHangout,TimRiggins,Action,0
SID000804,CasuallyHangout,TyraCollette,Action,0
SID000804,CoachTaylor,BuddyGarrity,Character,7
SID000804,CoachTaylor,CoachTaylor,Character,0
SID000804,CoachTaylor,JasonStreet,Character,4
SID000804,CoachTaylor,JulieTaylor,Character,6
SID000804,CoachTaylor,LandryClarke,Character,0
SID000804,CoachTaylor,LylaGarrity,Character,0
SID000804,CoachTaylor,MattSaracen,Character,2
SID000804,CoachTaylor,SmashWilliams,Character,3
SID000804,CoachTaylor,TamiTaylor,Character,1
SID000804,CoachTaylor,TimRiggins,Character,5
SID000804,CoachTaylor,TyraCollette,Character,0
SID000804,Diner,BuddyGarrity,Place,0
SID000804,Diner,CoachTaylor,Place,0
SID000804,Diner,JasonStreet,Place,0
SID000804,Diner,JulieTaylor,Place,0
SID000804,Diner,LandryClarke,Place,0
SID000804,Diner,LylaGarrity,Place,0
SID000804,Diner,MattSaracen,Place,0
SID000804,Diner,SmashWilliams,Place,1
SID000804,Diner,TamiTaylor,Place,0
SID000804,Diner,TimRiggins,Place,2
SID000804,Diner,TyraCollette,Place,3
SID000804,Ethical,BuddyGarrity,Trait,0
SID000804,Ethical,CoachTaylor,Trait,2
SID000804,Ethical,JasonStreet,Trait,0
SID000804,Ethical,JulieTaylor,Trait,0
SID000804,Ethical,LandryClarke,Trait,0
SID000804,Ethical,LylaGarrity,Trait,0
SID000804,Ethical,MattSaracen,Trait,3
SID000804,Ethical,SmashWilliams,Trait,0
SID000804,Ethical,TamiTaylor,Trait,1
SID000804,Ethical,TimRiggins,Trait,0
SID000804,Ethical,TyraCollette,Trait,0
SID000804,FightArgue,BuddyGarrity,Action,7
SID000804,FightArgue,CoachTaylor,Action,6
SID000804,FightArgue,JasonStreet,Action,3
SID000804,FightArgue,JulieTaylor,Action,0
SID000804,FightArgue,LandryClarke,Action,0
SID000804,FightArgue,LylaGarrity,Action,4
SID000804,FightArgue,MattSaracen,Action,0
SID000804,FightArgue,SmashWilliams,Action,0
SID000804,FightArgue,TamiTaylor,Action,5
SID000804,FightArgue,TimRiggins,Action,2
SID000804,FightArgue,TyraCollette,Action,1
SID000804,Flirt,BuddyGarrity,Action,0
SID000804,Flirt,CoachTaylor,Action,0
SID000804,Flirt,JasonStreet,Action,0
SID000804,Flirt,JulieTaylor,Action,0
SID000804,Flirt,LandryClarke,Action,0
SID000804,Flirt,LylaGarrity,Action,2
SID000804,Flirt,MattSaracen,Action,0
SID000804,Flirt,SmashWilliams,Action,3
SID000804,Flirt,TamiTaylor,Action,0
SID000804,Flirt,TimRiggins,Action,0
SID000804,Flirt,TyraCollette,Action,1
SID000804,FootballStadium,BuddyGarrity,Place,6
SID000804,FootballStadium,CoachTaylor,Place,1
SID000804,FootballStadium,JasonStreet,Place,5
SID000804,FootballStadium,JulieTaylor,Place,0
SID000804,FootballStadium,LandryClarke,Place,0
SID000804,FootballStadium,LylaGarrity,Place,0
SID000804,FootballStadium,MattSaracen,Place,3
SID000804,FootballStadium,SmashWilliams,Place,4
SID000804,FootballStadium,TamiTaylor,Place,0
SID000804,FootballStadium,TimRiggins,Place,2
