Subject,Content,Character,Mention
s30,LylaGarrity,CoachTaylor,0
s30,LylaGarrity,JasonStreet,1
s30,LylaGarrity,JulieTaylor,0
s30,LylaGarrity,LandryClarke,0
s30,LylaGarrity,LylaGarrity,0
s30,LylaGarrity,MattSaracen,0
s30,LylaGarrity,SmashWilliams,0
s30,LylaGarrity,TamiTaylor,0
s30,LylaGarrity,TimRiggins,1
s30,LylaGarrity,TyraCollette,0
s30,MattSaracen,BuddyGarrity,0
s30,MattSaracen,CoachTaylor,1
s30,MattSaracen,JasonStreet,1
s30,MattSaracen,JulieTaylor,1
s30,MattSaracen,LandryClarke,0
s30,MattSaracen,LylaGarrity,0
s30,MattSaracen,MattSaracen,0
s30,MattSaracen,SmashWilliams,0
s30,MattSaracen,TamiTaylor,0
s30,MattSaracen,TimRiggins,0
s30,MattSaracen,TyraCollette,0
s30,SmashWilliams,BuddyGarrity,0
s30,SmashWilliams,CoachTaylor,0
s30,SmashWilliams,JasonStreet,0
s30,SmashWilliams,JulieTaylor,0
s30,SmashWilliams,LandryClarke,0
s30,SmashWilliams,LylaGarrity,0
s30,SmashWilliams,MattSaracen,0
s30,SmashWilliams,SmashWilliams,0
s30,SmashWilliams,TamiTaylor,0
s30,SmashWilliams,TimRiggins,0
s30,SmashWilliams,TyraCollette,0
s30,TamiTaylor,BuddyGarrity,0
s30,TamiTaylor,CoachTaylor,1
s30,TamiTaylor,JasonStreet,0
s30,TamiTaylor,JulieTaylor,1
s30,TamiTaylor,LandryClarke,0
s30,TamiTaylor,LylaGarrity,0
s30,TamiTaylor,MattSaracen,0
s30,TamiTaylor,SmashWilliams,0
s30,TamiTaylor,TamiTaylor,0
s30,TamiTaylor,TimRiggins,0
s30,TamiTaylor,TyraCollette,0
s30,TimRiggins,BuddyGarrity,0
s30,TimRiggins,CoachTaylor,0
s30,TimRiggins,JasonStreet,1
s30,TimRiggins,JulieTaylor,0
s30,TimRiggins,LandryClarke,0
s30,TimRiggins,LylaGarrity,1
s30,TimRiggins,MattSaracen,0
s30,TimRiggins,SmashWilliams,1
s30,TimRiggins,TamiTaylor,0
s30,TimRiggins,TimRiggins,0
s30,TimRiggins,TyraCollette,1
s30,TyraCollette,BuddyGarrity,0
s30,TyraCollette,CoachTaylor,0
s30,TyraCollette,JasonStreet,0
s30,TyraCollette,JulieTaylor,0
s30,TyraCollette,LandryClarke,0
s30,TyraCollette,LylaGarrity,1
s30,TyraCollette,MattSaracen,0
s30,TyraCollette,SmashWilliams,0
s30,TyraCollette,TamiTaylor,0
s30,TyraCollette,TimRiggins,1
s30,TyraCollette,TyraCollette,0
s31,BuddyGarrity,BuddyGarrity,0
s31,BuddyGarrity,CoachTaylor,1
s31,BuddyGarrity,JasonStreet,0
s31,BuddyGarrity,JulieTaylor,0
s31,BuddyGarrity,LandryClarke,0
s31,BuddyGarrity,LylaGarrity,1
s31,BuddyGarrity,MattSaracen,1
s31,BuddyGarrity,SmashWilliams,0
s31,BuddyGarrity,TamiTaylor,0
s31,BuddyGarrity,TimRiggins,0
s31,BuddyGarrity,TyraCollette,0
s31,CoachTaylor,BuddyGarrity,0
s31,CoachTaylor,CoachTaylor,0
s31,CoachTaylor,JasonStreet,1
s31,CoachTaylor,JulieTaylor,1
s31,CoachTaylor,LandryClarke,0
s31,CoachTaylor,LylaGarrity,0
s31,CoachTaylor,MattSaracen,1
s31,CoachTaylor,SmashWilliams,0
s31,CoachTaylor,TamiTaylor,1
s31,CoachTaylor,TimRiggins,0
s31,CoachTaylor,TyraCollette,0
s31,JasonStreet,BuddyGarrity,0
s31,JasonStreet,CoachTaylor,0
s31,JasonStreet,JasonStreet,0
s31,JasonStreet,JulieTaylor,0
s31,JasonStreet,LandryClarke,0
s31,JasonStreet,LylaGarrity,1
s31,JasonStreet,MattSaracen,0
s31,JasonStreet,SmashWilliams,0
s31,JasonStreet,TamiTaylor,0
s31,JasonStreet,TimRiggins,0
s31,JasonStreet,TyraCollette,0
s31,JulieTaylor,BuddyGarrity,0
s31,JulieTaylor,CoachTaylor,1
s31,JulieTaylor,JasonStreet,0
s31,JulieTaylor,JulieTaylor,0
s31,JulieTaylor,LandryClarke,1
s31,JulieTaylor,LylaGarrity,0
s31,JulieTaylor,MattSaracen,1
s31,JulieTaylor,SmashWilliams,0
s31,JulieTaylor,TamiTaylor,1
s31,JulieTaylor,TimRiggins,0
s31,JulieTaylor,TyraCollette,0
s31,LandryClarke,BuddyGarrity,0
s31,LandryClarke,CoachTaylor,0
s31,LandryClarke,JasonStreet,0
s31,LandryClarke,JulieTaylor,1
s31,LandryClarke,LandryClarke,0
s31,LandryClarke,LylaGarrity,0
s31,LandryClarke,MattSaracen,1
s31,LandryClarke,SmashWilliams,0
s31,LandryClarke,TamiTaylor,0
s31,LandryClarke,TimRiggins,0
s31,LandryClarke,TyraCollette,0
s31,LylaGarrity,BuddyGarrity,0
s31,LylaGarrity,CoachTaylor,0
s31,LylaGarrity,JasonStreet,1
s31,LylaGarrity,JulieTaylor,0
s31,LylaGarrity,LandryClarke,0
s31,LylaGarrity,LylaGarrity,0
s31,LylaGarrity,MattSaracen,0
s31,LylaGarrity,SmashWilliams,0
s31,LylaGarrity,TamiTaylor,0
s31,LylaGarrity,TimRiggins,1
s31,LylaGarrity,TyraCollette,0
s31,MattSaracen,BuddyGarrity,0
s31,MattSaracen,CoachTaylor,1
s31,MattSaracen,JasonStreet,1
s31,MattSaracen,JulieTaylor,1
s31,MattSaracen,LandryClarke,0
s31,MattSaracen,LylaGarrity,0
s31,MattSaracen,MattSaracen,0
s31,MattSaracen,SmashWilliams,0
s31,MattSaracen,TamiTaylor,0
s31,MattSaracen,TimRiggins,1
s31,MattSaracen,TyraCollette,0
s31,SmashWilliams,BuddyGarrity,0
s31,SmashWilliams,CoachTaylor,0
s31,SmashWilliams,JasonStreet,0
s31,SmashWilliams,JulieTaylor,0
s31,SmashWilliams,LandryClarke,0
s31,SmashWilliams,LylaGarrity,0
s31,SmashWilliams,MattSaracen,1
s31,SmashWilliams,SmashWilliams,0
s31,SmashWilliams,TamiTaylor,0
s31,SmashWilliams,TimRiggins,1
s31,SmashWilliams,TyraCollette,1
s31,TamiTaylor,BuddyGarrity,0
s31,TamiTaylor,CoachTaylor,1
s31,TamiTaylor,JasonStreet,0
s31,TamiTaylor,JulieTaylor,1
s31,TamiTaylor,LandryClarke,0
s31,TamiTaylor,LylaGarrity,0
s31,TamiTaylor,MattSaracen,0
s31,TamiTaylor,SmashWilliams,0
s31,TamiTaylor,TamiTaylor,0
s31,TamiTaylor,TimRiggins,0
s31,TamiTaylor,TyraCollette,0
s31,TimRiggins,BuddyGarrity,0
s31,TimRiggins,CoachTaylor,0
s31,TimRiggins,JasonStreet,1
s31,TimRiggins,JulieTaylor,0
s31,TimRiggins,LandryClarke,0
s31,TimRiggins,LylaGarrity,1
s31,TimRiggins,MattSaracen,0
s31,TimRiggins,SmashWilliams,0
s31,TimRiggins,TamiTaylor,0
s31,TimRiggins,TimRiggins,0
s31,TimRiggins,TyraCollette,0
s31,TyraCollette,BuddyGarrity,0
s31,TyraCollette,CoachTaylor,0
s31,TyraCollette,JasonStreet,1
s31,TyraCollette,JulieTaylor,0
s31,TyraCollette,LandryClarke,0
s31,TyraCollette,LylaGarrity,0
s31,TyraCollette,MattSaracen,0
s31,TyraCollette,SmashWilliams,1
s31,TyraCollette,TamiTaylor,0
s31,TyraCollette,TimRiggins,1
s31,TyraCollette,TyraCollette,0
s32,BuddyGarrity,BuddyGarrity,0
s32,BuddyGarrity,CoachTaylor,1
s32,BuddyGarrity,JasonStreet,0
s32,BuddyGarrity,JulieTaylor,0
s32,BuddyGarrity,LandryClarke,0
s32,BuddyGarrity,LylaGarrity,0
s32,BuddyGarrity,MattSaracen,0
s32,BuddyGarrity,SmashWilliams,0
s32,BuddyGarrity,TamiTaylor,0
s32,BuddyGarrity,TimRiggins,0
s32,BuddyGarrity,TyraCollette,0
s32,CoachTaylor,BuddyGarrity,0
s32,CoachTaylor,CoachTaylor,0
s32,CoachTaylor,JasonStreet,0
s32,CoachTaylor,JulieTaylor,1
s32,CoachTaylor,LandryClarke,0
s32,CoachTaylor,LylaGarrity,0
s32,CoachTaylor,MattSaracen,0
s32,CoachTaylor,SmashWilliams,0
s32,CoachTaylor,TamiTaylor,1
s32,CoachTaylor,TimRiggins,0
s32,CoachTaylor,TyraCollette,0
s32,JasonStreet,BuddyGarrity,0
s32,JasonStreet,CoachTaylor,1
s32,JasonStreet,JasonStreet,0
s32,JasonStreet,JulieTaylor,0
s32,JasonStreet,LandryClarke,0
s32,JasonStreet,LylaGarrity,1
s32,JasonStreet,MattSaracen,1
s32,JasonStreet,SmashWilliams,0
s32,JasonStreet,TamiTaylor,0
s32,JasonStreet,TimRiggins,0
s32,JasonStreet,TyraCollette,0
s32,JulieTaylor,BuddyGarrity,0
s32,JulieTaylor,CoachTaylor,1
s32,JulieTaylor,JasonStreet,0
s32,JulieTaylor,JulieTaylor,0
s32,JulieTaylor,LandryClarke,0
s32,JulieTaylor,LylaGarrity,0
s32,JulieTaylor,MattSaracen,1
s32,JulieTaylor,SmashWilliams,0
s32,JulieTaylor,TamiTaylor,1
s32,JulieTaylor,TimRiggins,0
s32,JulieTaylor,TyraCollette,0
s32,LandryClarke,BuddyGarrity,0
s32,LandryClarke,CoachTaylor,0
s32,LandryClarke,JasonStreet,0
s32,LandryClarke,JulieTaylor,0
s32,LandryClarke,LandryClarke,0
s32,LandryClarke,LylaGarrity,0
s32,LandryClarke,MattSaracen,1
s32,LandryClarke,SmashWilliams,0
s32,LandryClarke,TamiTaylor,0
s32,LandryClarke,TimRiggins,0
s32,LandryClarke,TyraCollette,0
s32,LylaGarrity,BuddyGarrity,1
s32,LylaGarrity,CoachTaylor,0
s32,LylaGarrity,JasonStreet,1
s32,LylaGarrity,JulieTaylor,0
s32,LylaGarrity,LandryClarke,0
s32,LylaGarrity,LylaGarrity,0
s32,LylaGarrity,MattSaracen,0
s32,LylaGarrity,SmashWilliams,0
s32,LylaGarrity,TamiTaylor,0
s32,LylaGarrity,TimRiggins,1
s32,LylaGarrity,TyraCollette,0
s32,MattSaracen,BuddyGarrity,0
s32,MattSaracen,CoachTaylor,1
s32,MattSaracen,JasonStreet,1
s32,MattSaracen,JulieTaylor,0
s32,MattSaracen,LandryClarke,1
s32,MattSaracen,LylaGarrity,0
s32,MattSaracen,MattSaracen,0
s32,MattSaracen,SmashWilliams,0
s32,MattSaracen,TamiTaylor,0
s32,MattSaracen,TimRiggins,0
s32,MattSaracen,TyraCollette,0
s32,SmashWilliams,BuddyGarrity,0
s32,SmashWilliams,CoachTaylor,0
s32,SmashWilliams,JasonStreet,1
s32,SmashWilliams,JulieTaylor,0
s32,SmashWilliams,LandryClarke,0
s32,SmashWilliams,LylaGarrity,0
s32,SmashWilliams,MattSaracen,0
s32,SmashWilliams,SmashWilliams,0
s32,SmashWilliams,TamiTaylor,0
s32,SmashWilliams,TimRiggins,0
s32,SmashWilliams,TyraCollette,1
s32,TamiTaylor,BuddyGarrity,0
s32,TamiTaylor,CoachTaylor,1
s32,TamiTaylor,JasonStreet,0
s32,TamiTaylor,JulieTaylor,1
s32,TamiTaylor,LandryClarke,0
s32,TamiTaylor,LylaGarrity,0
s32,TamiTaylor,MattSaracen,1
s32,TamiTaylor,SmashWilliams,0
s32,TamiTaylor,TamiTaylor,0
s32,TamiTaylor,TimRiggins,0
s32,TamiTaylor,TyraCollette,0
s32,TimRiggins,BuddyGarrity,0
s32,TimRiggins,CoachTaylor,0
s32,TimRiggins,JasonStreet,1
s32,TimRiggins,JulieTaylor,0
s32,TimRiggins,LandryClarke,0
s32,TimRiggins,LylaGarrity,0
s32,TimRiggins,MattSaracen,0
s32,TimRiggins,SmashWilliams,0
s32,TimRiggins,TamiTaylor,0
s32,TimRiggins,TimRiggins,0
s32,TimRiggins,TyraCollette,1
s32,TyraCollette,BuddyGarrity,0
s32,TyraCollette,CoachTaylor,0
s32,TyraCollette,JasonStreet,1
s32,TyraCollette,JulieTaylor,0
s32,TyraCollette,LandryClarke,0
s32,TyraCollette,LylaGarrity,0
s32,TyraCollette,MattSaracen,0
s32,TyraCollette,SmashWilliams,1
s32,TyraCollette,TamiTaylor,0
s32,TyraCollette,TimRiggins,1
s32,TyraCollette,TyraCollette,0
s33,BuddyGarrity,BuddyGarrity,0
s33,BuddyGarrity,CoachTaylor,1
s33,BuddyGarrity,JasonStreet,1
s33,BuddyGarrity,JulieTaylor,0
s33,BuddyGarrity,LandryClarke,0
s33,BuddyGarrity,LylaGarrity,1
s33,BuddyGarrity,MattSaracen,0
s33,BuddyGarrity,SmashWilliams,0
s33,BuddyGarrity,TamiTaylor,0
s33,BuddyGarrity,TimRiggins,0
s33,BuddyGarrity,TyraCollette,0
s33,CoachTaylor,BuddyGarrity,0
s33,CoachTaylor,CoachTaylor,0
s33,CoachTaylor,JasonStreet,0
s33,CoachTaylor,JulieTaylor,1
s33,CoachTaylor,LandryClarke,0
s33,CoachTaylor,LylaGarrity,0
s33,CoachTaylor,MattSaracen,0
s33,CoachTaylor,SmashWilliams,0
s33,CoachTaylor,TamiTaylor,1
s33,CoachTaylor,TimRiggins,0
s33,CoachTaylor,TyraCollette,0
s33,JasonStreet,BuddyGarrity,0
s33,JasonStreet,CoachTaylor,0
s33,JasonStreet,JasonStreet,0
s33,JasonStreet,JulieTaylor,0
s33,JasonStreet,LandryClarke,0
s33,JasonStreet,LylaGarrity,1
s33,JasonStreet,MattSaracen,0
s33,JasonStreet,SmashWilliams,0
s33,JasonStreet,TamiTaylor,0
s33,JasonStreet,TimRiggins,1
s33,JasonStreet,TyraCollette,0
s33,JulieTaylor,BuddyGarrity,0
s33,JulieTaylor,CoachTaylor,1
s33,JulieTaylor,JasonStreet,0
s33,JulieTaylor,JulieTaylor,0
s33,JulieTaylor,LandryClarke,0
s33,JulieTaylor,LylaGarrity,0
s33,JulieTaylor,MattSaracen,1
s33,JulieTaylor,SmashWilliams,0
s33,JulieTaylor,TamiTaylor,1
s33,JulieTaylor,TimRiggins,0
s33,JulieTaylor,TyraCollette,0
s33,LandryClarke,BuddyGarrity,0
s33,LandryClarke,CoachTaylor,0
s33,LandryClarke,JasonStreet,0
s33,LandryClarke,JulieTaylor,0
s33,LandryClarke,LandryClarke,0
s33,LandryClarke,LylaGarrity,0
s33,LandryClarke,MattSaracen,1
s33,LandryClarke,SmashWilliams,0
s33,LandryClarke,TamiTaylor,0
s33,LandryClarke,TimRiggins,0
s33,LandryClarke,TyraCollette,0
s33,LylaGarrity,BuddyGarrity,1
s33,LylaGarrity,CoachTaylor,0
s33,LylaGarrity,JasonStreet,1
s33,LylaGarrity,JulieTaylor,0
s33,LylaGarrity,LandryClarke,0
s33,LylaGarrity,LylaGarrity,0
s33,LylaGarrity,MattSaracen,0
s33,LylaGarrity,SmashWilliams,0
s33,LylaGarrity,TamiTaylor,0
s33,LylaGarrity,TimRiggins,1
s33,LylaGarrity,TyraCollette,0
s33,MattSaracen,BuddyGarrity,0
s33,MattSaracen,CoachTaylor,1
s33,MattSaracen,JasonStreet,1
s33,MattSaracen,JulieTaylor,1
s33,MattSaracen,LandryClarke,0
s33,MattSaracen,LylaGarrity,0
s33,MattSaracen,MattSaracen,0
s33,MattSaracen,SmashWilliams,0
s33,MattSaracen,TamiTaylor,0
s33,MattSaracen,TimRiggins,0
s33,MattSaracen,TyraCollette,0
s33,SmashWilliams,BuddyGarrity,0
s33,SmashWilliams,CoachTaylor,0
s33,SmashWilliams,JasonStreet,0
s33,SmashWilliams,JulieTaylor,0
s33,SmashWilliams,LandryClarke,0
s33,SmashWilliams,LylaGarrity,0
s33,SmashWilliams,MattSaracen,0
s33,SmashWilliams,SmashWilliams,0
s33,SmashWilliams,TamiTaylor,0
s33,SmashWilliams,TimRiggins,1
s33,SmashWilliams,TyraCollette,1
s33,TamiTaylor,BuddyGarrity,0
s33,TamiTaylor,CoachTaylor,1
s33,TamiTaylor,JasonStreet,0
s33,TamiTaylor,JulieTaylor,1
s33,TamiTaylor,LandryClarke,0
s33,TamiTaylor,LylaGarrity,0
s33,TamiTaylor,MattSaracen,0
s33,TamiTaylor,SmashWilliams,0
s33,TamiTaylor,TamiTaylor,0
s33,TamiTaylor,TimRiggins,0
s33,TamiTaylor,TyraCollette,0
s33,TimRiggins,BuddyGarrity,0
s33,TimRiggins,CoachTaylor,0
s33,TimRiggins,JasonStreet,1
s33,TimRiggins,JulieTaylor,0
s33,TimRiggins,LandryClarke,0
s33,TimRiggins,LylaGarrity,1
s33,TimRiggins,MattSaracen,0
s33,TimRiggins,SmashWilliams,1
s33,TimRiggins,TamiTaylor,0
s33,TimRiggins,TimRiggins,0
s33,TimRiggins,TyraCollette,1
s33,TyraCollette,BuddyGarrity,0
s33,TyraCollette,CoachTaylor,0
s33,TyraCollette,JasonStreet,0
s33,TyraCollette,JulieTaylor,0
s33,TyraCollette,LandryClarke,0
s33,TyraCollette,LylaGarrity,0
s33,TyraCollette,MattSaracen,0
s33,TyraCollette,SmashWilliams,0
s33,TyraCollette,TamiTaylor,0
s33,TyraCollette,TimRiggins,1
s33,TyraCollette,TyraCollette,0
s34,BuddyGarrity,BuddyGarrity,0
s34,BuddyGarrity,CoachTaylor,1
s34,BuddyGarrity,JasonStreet,1
s34,BuddyGarrity,JulieTaylor,0
s34,BuddyGarrity,LandryClarke,0
s34,BuddyGarrity,LylaGarrity,1
s34,BuddyGarrity,MattSaracen,0
s34,BuddyGarrity,SmashWilliams,0
s34,BuddyGarrity,TamiTaylor,0
s34,BuddyGarrity,TimRiggins,0
s34,BuddyGarrity,TyraCollette,0
s34,CoachTaylor,BuddyGarrity,0
s34,CoachTaylor,CoachTaylor,0
s34,CoachTaylor,JasonStreet,0
s34,CoachTaylor,JulieTaylor,1
s34,CoachTaylor,LandryClarke,0
s34,CoachTaylor,LylaGarrity,0
s34,CoachTaylor,MattSaracen,0
s34,CoachTaylor,SmashWilliams,0
s34,CoachTaylor,TamiTaylor,1
s34,CoachTaylor,TimRiggins,0
s34,CoachTaylor,TyraCollette,0
s34,JasonStreet,BuddyGarrity,0
s34,JasonStreet,CoachTaylor,1
s34,JasonStreet,JasonStreet,0
s34,JasonStreet,JulieTaylor,0
s34,JasonStreet,LandryClarke,0
s34,JasonStreet,LylaGarrity,1
s34,JasonStreet,MattSaracen,0
s34,JasonStreet,SmashWilliams,0
s34,JasonStreet,TamiTaylor,0
s34,JasonStreet,TimRiggins,1
s34,JasonStreet,TyraCollette,0
s34,JulieTaylor,BuddyGarrity,0
s34,JulieTaylor,CoachTaylor,1
s34,JulieTaylor,JasonStreet,0
s34,JulieTaylor,JulieTaylor,0
s34,JulieTaylor,LandryClarke,0
s34,JulieTaylor,LylaGarrity,0
s34,JulieTaylor,MattSaracen,1
s34,JulieTaylor,SmashWilliams,0
s34,JulieTaylor,TamiTaylor,1
s34,JulieTaylor,TimRiggins,0
s34,JulieTaylor,TyraCollette,0
s34,LandryClarke,BuddyGarrity,0
s34,LandryClarke,CoachTaylor,0
s34,LandryClarke,JasonStreet,0
s34,LandryClarke,JulieTaylor,0
s34,LandryClarke,LandryClarke,0
s34,LandryClarke,LylaGarrity,0
s34,LandryClarke,MattSaracen,1
s34,LandryClarke,SmashWilliams,0
s34,LandryClarke,TamiTaylor,0
s34,LandryClarke,TimRiggins,0
s34,LandryClarke,TyraCollette,0
s34,LylaGarrity,BuddyGarrity,1
s34,LylaGarrity,CoachTaylor,0
s34,LylaGarrity,JasonStreet,1
s34,LylaGarrity,JulieTaylor,0
s34,LylaGarrity,LandryClarke,0
s34,LylaGarrity,LylaGarrity,0
s34,LylaGarrity,MattSaracen,0
s34,LylaGarrity,SmashWilliams,0
s34,LylaGarrity,TamiTaylor,0
s34,LylaGarrity,TimRiggins,1
s34,LylaGarrity,TyraCollette,0
s34,MattSaracen,BuddyGarrity,0
s34,MattSaracen,CoachTaylor,0
s34,MattSaracen,JasonStreet,1
s34,MattSaracen,JulieTaylor,0
s34,MattSaracen,LandryClarke,1
s34,MattSaracen,LylaGarrity,0
s34,MattSaracen,MattSaracen,0
s34,MattSaracen,SmashWilliams,0
s34,MattSaracen,TamiTaylor,0
s34,MattSaracen,TimRiggins,0
s34,MattSaracen,TyraCollette,0
s34,SmashWilliams,BuddyGarrity,0
s34,SmashWilliams,CoachTaylor,1
s34,SmashWilliams,JasonStreet,0
s34,SmashWilliams,JulieTaylor,0
s34,SmashWilliams,LandryClarke,0
s34,SmashWilliams,LylaGarrity,0
s34,SmashWilliams,MattSaracen,0
s34,SmashWilliams,SmashWilliams,0
s34,SmashWilliams,TamiTaylor,0
s34,SmashWilliams,TimRiggins,1
s34,SmashWilliams,TyraCollette,0
s34,TamiTaylor,BuddyGarrity,0
s34,TamiTaylor,CoachTaylor,1
s34,TamiTaylor,JasonStreet,0
s34,TamiTaylor,JulieTaylor,1
s34,TamiTaylor,LandryClarke,0
s34,TamiTaylor,LylaGarrity,0
s34,TamiTaylor,MattSaracen,0
s34,TamiTaylor,SmashWilliams,0
s34,TamiTaylor,TamiTaylor,0
s34,TamiTaylor,TimRiggins,0
s34,TamiTaylor,TyraCollette,0
s34,TimRiggins,BuddyGarrity,0
s34,TimRiggins,CoachTaylor,0
s34,TimRiggins,JasonStreet,1
s34,TimRiggins,JulieTaylor,0
s34,TimRiggins,LandryClarke,0
s34,TimRiggins,LylaGarrity,1
s34,TimRiggins,MattSaracen,0
s34,TimRiggins,SmashWilliams,1
s34,TimRiggins,TamiTaylor,0
s34,TimRiggins,TimRiggins,0
s34,TimRiggins,TyraCollette,1
s34,TyraCollette,BuddyGarrity,0
s34,TyraCollette,CoachTaylor,0
s34,TyraCollette,JasonStreet,1
s34,TyraCollette,JulieTaylor,0
s34,TyraCollette,LandryClarke,0
s34,TyraCollette,LylaGarrity,1
s34,TyraCollette,MattSaracen,0
s34,TyraCollette,SmashWilliams,1
s34,TyraCollette,TamiTaylor,0
s34,TyraCollette,TimRiggins,1
s34,TyraCollette,TyraCollette,0
s35,BuddyGarrity,BuddyGarrity,0
s35,BuddyGarrity,CoachTaylor,0
s35,BuddyGarrity,JasonStreet,0
s35,BuddyGarrity,JulieTaylor,0
s35,BuddyGarrity,LandryClarke,0
s35,BuddyGarrity,LylaGarrity,1
s35,BuddyGarrity,MattSaracen,0
s35,BuddyGarrity,SmashWilliams,0
s35,BuddyGarrity,TamiTaylor,0
s35,BuddyGarrity,TimRiggins,0
s35,BuddyGarrity,TyraCollette,0
s35,CoachTaylor,BuddyGarrity,0
s35,CoachTaylor,CoachTaylor,0
s35,CoachTaylor,JasonStreet,0
s35,CoachTaylor,JulieTaylor,0
s35,CoachTaylor,LandryClarke,0
s35,CoachTaylor,LylaGarrity,0
s35,CoachTaylor,MattSaracen,0
s35,CoachTaylor,SmashWilliams,0
s35,CoachTaylor,TamiTaylor,0
s35,CoachTaylor,TimRiggins,0
s35,CoachTaylor,TyraCollette,0
s35,JasonStreet,BuddyGarrity,0
s35,JasonStreet,CoachTaylor,1
s35,JasonStreet,JasonStreet,0
s35,JasonStreet,JulieTaylor,0
s35,JasonStreet,LandryClarke,0
s35,JasonStreet,LylaGarrity,0
s35,JasonStreet,MattSaracen,1
s35,JasonStreet,SmashWilliams,0
s35,JasonStreet,TamiTaylor,0
s35,JasonStreet,TimRiggins,0
s35,JasonStreet,TyraCollette,0
s35,JulieTaylor,BuddyGarrity,0
s35,JulieTaylor,CoachTaylor,1
s35,JulieTaylor,JasonStreet,0
s35,JulieTaylor,JulieTaylor,0
s35,JulieTaylor,LandryClarke,0
s35,JulieTaylor,LylaGarrity,0
s35,JulieTaylor,MattSaracen,1
s35,JulieTaylor,SmashWilliams,0
s35,JulieTaylor,TamiTaylor,1
s35,JulieTaylor,TimRiggins,0
s35,JulieTaylor,TyraCollette,0
s35,LandryClarke,BuddyGarrity,0
s35,LandryClarke,CoachTaylor,0
s35,LandryClarke,JasonStreet,0
s35,LandryClarke,JulieTaylor,0
s35,LandryClarke,LandryClarke,0
s35,LandryClarke,LylaGarrity,0
s35,LandryClarke,MattSaracen,1
s35,LandryClarke,SmashWilliams,0
s35,LandryClarke,TamiTaylor,0
s35,LandryClarke,TimRiggins,0
s35,LandryClarke,TyraCollette,0
s35,LylaGarrity,BuddyGarrity,0
s35,LylaGarrity,CoachTaylor,0
s35,LylaGarrity,JasonStreet,1
s35,LylaGarrity,JulieTaylor,0
s35,LylaGarrity,LandryClarke,0
s35,LylaGarrity,LylaGarrity,0
s35,LylaGarrity,MattSaracen,0
s35,LylaGarrity,SmashWilliams,0
s35,LylaGarrity,TamiTaylor,0
s35,LylaGarrity,TimRiggins,1
s35,LylaGarrity,TyraCollette,0
s35,MattSaracen,BuddyGarrity,0
s35,MattSaracen,CoachTaylor,1
s35,MattSaracen,JasonStreet,0
s35,MattSaracen,JulieTaylor,1
s35,MattSaracen,LandryClarke,0
s35,MattSaracen,LylaGarrity,0
s35,MattSaracen,MattSaracen,0
s35,MattSaracen,SmashWilliams,0
s35,MattSaracen,TamiTaylor,0
s35,MattSaracen,TimRiggins,0
s35,MattSaracen,TyraCollette,0
s35,SmashWilliams,BuddyGarrity,0
s35,SmashWilliams,CoachTaylor,1
s35,SmashWilliams,JasonStreet,1
s35,SmashWilliams,JulieTaylor,0
s35,SmashWilliams,LandryClarke,0
s35,SmashWilliams,LylaGarrity,0
s35,SmashWilliams,MattSaracen,0
s35,SmashWilliams,SmashWilliams,0
s35,SmashWilliams,TamiTaylor,0
s35,SmashWilliams,TimRiggins,0
s35,SmashWilliams,TyraCollette,1
s35,TamiTaylor,BuddyGarrity,0
s35,TamiTaylor,CoachTaylor,1
s35,TamiTaylor,JasonStreet,0
s35,TamiTaylor,JulieTaylor,0
s35,TamiTaylor,LandryClarke,0
s35,TamiTaylor,LylaGarrity,0
s35,TamiTaylor,MattSaracen,1
s35,TamiTaylor,SmashWilliams,0
s35,TamiTaylor,TamiTaylor,0
s35,TamiTaylor,TimRiggins,0
s35,TamiTaylor,TyraCollette,0
s35,TimRiggins,BuddyGarrity,0
s35,TimRiggins,CoachTaylor,0
s35,TimRiggins,JasonStreet,0
s35,TimRiggins,JulieTaylor,0
s35,TimRiggins,LandryClarke,0
s35,TimRiggins,LylaGarrity,0
s35,TimRiggins,MattSaracen,0
s35,TimRiggins,SmashWilliams,0
s35,TimRiggins,TamiTaylor,0
s35,TimRiggins,TimRiggins,0
s35,TimRiggins,TyraCollette,0
s35,TyraCollette,BuddyGarrity,0
s35,TyraCollette,CoachTaylor,0
s35,TyraCollette,JasonStreet,1
s35,TyraCollette,JulieTaylor,0
s35,TyraCollette,LandryClarke,0
s35,TyraCollette,LylaGarrity,0
s35,TyraCollette,MattSaracen,0
s35,TyraCollette,SmashWilliams,0
s35,TyraCollette,TamiTaylor,0
s35,TyraCollette,TimRiggins,1
s35,TyraCollette,TyraCollette,0
s36,BuddyGarrity,BuddyGarrity,0
s36,BuddyGarrity,CoachTaylor,1
s36,BuddyGarrity,JasonStreet,0
s36,BuddyGarrity,JulieTaylor,0
s36,BuddyGarrity,LandryClarke,0
s36,BuddyGarrity,LylaGarrity,0
s36,BuddyGarrity,MattSaracen,0
s36,BuddyGarrity,SmashWilliams,0
s36,BuddyGarrity,TamiTaylor,0
s36,BuddyGarrity,TimRiggins,0
s36,BuddyGarrity,TyraCollette,0
s36,CoachTaylor,BuddyGarrity,0
s36,CoachTaylor,CoachTaylor,0
s36,CoachTaylor,JasonStreet,1
s36,CoachTaylor,JulieTaylor,0
s36,CoachTaylor,LandryClarke,0
s36,CoachTaylor,LylaGarrity,0
s36,CoachTaylor,MattSaracen,0
s36,CoachTaylor,SmashWilliams,0
